ID,CommonName,SMILES,Formula,AverageMass,MolecularWeight,MonoisotopicMass,NominalMass
46300,"N′-[5-(4-Chlorophenyl)-1,2,4-triazin-3-yl]-2,2,2-trifluoroacetohydrazide",O=C(NNc1nncc(-c2ccc(Cl)cc2)n1)C(F)(F)F,C_{11}H_{7}ClF_{3}N_{5}O,317.655,317.655,317.029122,317
46301,"N′-[5-(3-Chlorophenyl)-1,2,4-triazin-3-yl]-2,2,2-trifluoroacetohydrazide",O=C(NNc1nncc(-c2cccc(Cl)c2)n1)C(F)(F)F,C_{11}H_{7}ClF_{3}N_{5}O,317.655,317.655,317.029122,317
46378,flutroline,OC(CCCN1CCc2c(c3cc(F)ccc3n2-c2ccc(F)cc2)C1)c1ccc(F)cc1,C_{27}H_{25}F_{3}N_{2}O,450.504,450.504,450.191898,450
46414,pirazolac,O=C(O)Cc1nn(-c2ccc(F)cc2)cc1-c1ccc(Cl)cc1,C_{17}H_{12}ClFN_{2}O_{2},330.743,330.743,330.057134,330
46453,Ethyl carbamoyl[2-(trifluoromethyl)phenyl]carbamate,CCOC(=O)N(C(N)=O)c1ccccc1C(F)(F)F,C_{11}H_{11}F_{3}N_{2}O_{3},276.214,276.214,276.072177,276
46464,"2,2,2-Trifluoro-N-methyl-N-[(7S)-1,2,3,10-tetramethoxy-9-oxo-5,6,7,9-tetrahydrobenzo[a]heptalen-7-yl]acetamide",COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](N(C)C(=O)C(F)(F)F)CC2,C_{23}H_{24}F_{3}NO_{6},467.44,467.44,467.155572,467
46591,"4-(4-Fluorophenyl)-5-[2-(4-phenyl-1-piperazinyl)ethyl]-1,3-dioxol-2-one dihydrochloride",Cl.Cl.O=c1oc(CCN2CCN(c3ccccc3)CC2)c(-c2ccc(F)cc2)o1,C_{21}H_{23}Cl_{2}FN_{2}O_{3},441.324,441.324,440.106976,440
46592,Fludoxopone,O=c1oc(CCN2CCN(c3ccccc3)CC2)c(-c2ccc(F)cc2)o1,C_{21}H_{21}FN_{2}O_{3},368.408,368.408,368.153621,368
46597,"4-(2,5-Dichlorophenyl)-1-{2-[5-(4-fluorophenyl)-2-oxo-1,3-dioxol-4-yl]ethyl}piperazin-1-ium chloride",O=c1oc(CC[NH+]2CCN(c3cc(Cl)ccc3Cl)CC2)c(-c2ccc(F)cc2)o1.[Cl-],C_{21}H_{20}Cl_{3}FN_{2}O_{3},473.75,473.75,472.052354,472
46598,"4-{2-[4-(2,5-Dichlorophenyl)-1-piperazinyl]ethyl}-5-(4-fluorophenyl)-1,3-dioxol-2-one",O=c1oc(CCN2CCN(c3cc(Cl)ccc3Cl)CC2)c(-c2ccc(F)cc2)o1,C_{21}H_{19}Cl_{2}FN_{2}O_{3},437.292,437.292,436.075676,436
46599,"4-(3,4-Dichlorophenyl)-1-{2-[5-(4-fluorophenyl)-2-oxo-1,3-dioxol-4-yl]ethyl}piperazin-1-ium chloride",O=c1oc(CC[NH+]2CCN(c3ccc(Cl)c(Cl)c3)CC2)c(-c2ccc(F)cc2)o1.[Cl-],C_{21}H_{20}Cl_{3}FN_{2}O_{3},473.75,473.75,472.052354,472
46600,"4-{2-[4-(3,4-Dichlorophenyl)-1-piperazinyl]ethyl}-5-(4-fluorophenyl)-1,3-dioxol-2-one",O=c1oc(CCN2CCN(c3ccc(Cl)c(Cl)c3)CC2)c(-c2ccc(F)cc2)o1,C_{21}H_{19}Cl_{2}FN_{2}O_{3},437.292,437.292,436.075676,436
46601,"1-{2-[5-(4-Fluorophenyl)-2-oxo-1,3-dioxol-4-yl]ethyl}-4-[3-(trifluoromethyl)phenyl]piperazin-1-ium chloride",O=c1oc(CC[NH+]2CCN(c3cccc(C(F)(F)F)c3)CC2)c(-c2ccc(F)cc2)o1.[Cl-],C_{22}H_{21}ClF_{4}N_{2}O_{3},472.863,472.863,472.117683,472
46602,"4-(4-Fluorophenyl)-5-(2-{4-[3-(trifluoromethyl)phenyl]-1-piperazinyl}ethyl)-1,3-dioxol-2-one",O=c1oc(CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)c(-c2ccc(F)cc2)o1,C_{22}H_{20}F_{4}N_{2}O_{3},436.405,436.405,436.141005,436
46603,"4-{2-[4-(3-Chlorophenyl)-1-piperazinyl]ethyl}-5-(4-fluorophenyl)-1,3-dioxol-2-one dihydrochloride",Cl.Cl.O=c1oc(CCN2CCN(c3cccc(Cl)c3)CC2)c(-c2ccc(F)cc2)o1,C_{21}H_{22}Cl_{3}FN_{2}O_{3},475.766,475.766,474.068004,474
46604,"4-{2-[4-(3-Chlorophenyl)-1-piperazinyl]ethyl}-5-(4-fluorophenyl)-1,3-dioxol-2-one",O=c1oc(CCN2CCN(c3cccc(Cl)c3)CC2)c(-c2ccc(F)cc2)o1,C_{21}H_{20}ClFN_{2}O_{3},402.85,402.85,402.114648,402
46702,N-Benzoyl-N-(3-chloro-4-fluorophenyl)phenylalanine,O=C(O)C(Cc1ccccc1)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,C_{22}H_{17}ClFNO_{3},397.83,397.83,397.088099,397
46730,"N-[(4aS,8aR)-2-Methyldecahydro-5-isoquinolinyl]-4-(trifluoromethyl)benzamide",CN1CC[C@@H]2C(NC(=O)c3ccc(C(F)(F)F)cc3)CCC[C@H]2C1,C_{18}H_{23}F_{3}N_{2}O,340.389,340.389,340.176248,340
46735,"4-Fluoro-N-[(4aR,8aS)-2-methyldecahydro-5-isoquinolinyl]benzamide",CN1CC[C@H]2C(NC(=O)c3ccc(F)cc3)CCC[C@@H]2C1,C_{17}H_{23}FN_{2}O,290.382,290.382,290.179442,290
46763,"4-Fluoro-N-[2-(3,4,6,7,12,12a-hexahydropyrazino[1′,2′:1,6]pyrido[3,4-b]indol-2(1H)-yl)ethyl]benzamide",O=C(NCCN1CCN2Cc3[nH]c4ccccc4c3CC2C1)c1ccc(F)cc1,C_{23}H_{25}FN_{4}O,392.478,392.478,392.20124,392
46924,2-({1-[3-(Trifluoromethyl)phenyl]-2-propanyl}amino)acetohydrazide,CC(Cc1cccc(C(F)(F)F)c1)NCC(=O)NN,C_{12}H_{16}F_{3}N_{3}O,275.274,275.274,275.124547,275
47075,"N-(1-Chloro-9H-fluoren-2-yl)-2,2,2-trifluoroacetamide",O=C(Nc1ccc2c(c1Cl)Cc1ccccc1-2)C(F)(F)F,C_{15}H_{9}ClF_{3}NO,311.687,311.687,311.032476,311
47080,"N,N-Dimethyl-N~2~-{1-[3-(trifluoromethyl)phenyl]-2-propanyl}glycinamide",CC(Cc1cccc(C(F)(F)F)c1)NCC(=O)N(C)C,C_{14}H_{19}F_{3}N_{2}O,288.313,288.313,288.144948,288
47332,Methyl 4-{4-[(trifluoroacetyl)amino]phenyl}butanoate,COC(=O)CCCc1ccc(NC(=O)C(F)(F)F)cc1,C_{13}H_{14}F_{3}NO_{3},289.253,289.253,289.092578,289
47359,1-(1-Piperidinyl)-2-({1-[3-(trifluoromethyl)phenyl]-2-propanyl}amino)ethanone,CC(Cc1cccc(C(F)(F)F)c1)NCC(=O)N1CCCCC1,C_{17}H_{23}F_{3}N_{2}O,328.378,328.378,328.176248,328
47389,3-Hydroxy-N-{1-[3-(trifluoromethyl)phenyl]-2-propanyl}butanamide,CC(O)CC(=O)NC(C)Cc1cccc(C(F)(F)F)c1,C_{14}H_{18}F_{3}NO_{2},289.297,289.297,289.128963,289
47620,2-({1-[3-(Trifluoromethyl)phenyl]-2-propanyl}amino)ethyl acetate,CC(=O)OCCNC(C)Cc1cccc(C(F)(F)F)c1,C_{14}H_{18}F_{3}NO_{2},289.297,289.297,289.128963,289
47621,2-({1-[3-(Trifluoromethyl)phenyl]-2-propanyl}amino)ethyl 4-aminobenzoate,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccc(N)cc1,C_{19}H_{21}F_{3}N_{2}O_{2},366.383,366.383,366.155513,366
47622,2-({1-[3-(Trifluoromethyl)phenyl]-2-propanyl}amino)ethyl chloroacetate,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)CCl,C_{14}H_{17}ClF_{3}NO_{2},323.739,323.739,323.089991,323
47623,2-({1-[3-(Trifluoromethyl)phenyl]-2-propanyl}amino)ethyl 2-chlorobenzoate,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1Cl,C_{19}H_{19}ClF_{3}NO_{2},385.81,385.81,385.105641,385
47624,2-({1-[3-(Trifluoromethyl)phenyl]-2-propanyl}amino)ethyl 4-chlorobenzoate,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccc(Cl)cc1,C_{19}H_{19}ClF_{3}NO_{2},385.81,385.81,385.105641,385
47625,2-({1-[3-(Trifluoromethyl)phenyl]-2-propanyl}amino)ethyl (4-chlorophenoxy)acetate,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)COc1ccc(Cl)cc1,C_{20}H_{21}ClF_{3}NO_{3},415.836,415.836,415.116206,415
47626,2-({1-[3-(Trifluoromethyl)phenyl]-2-propanyl}amino)ethyl (4-chlorophenyl)acetate,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)Cc1ccc(Cl)cc1,C_{20}H_{21}ClF_{3}NO_{2},399.837,399.837,399.121291,399
47627,2-({1-[3-(Trifluoromethyl)phenyl]-2-propanyl}amino)ethyl cyclopropanecarboxylate,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)C1CC1,C_{16}H_{20}F_{3}NO_{2},315.335,315.335,315.144614,315
47628,2-({1-[3-(Trifluoromethyl)phenyl]-2-propanyl}amino)ethyl cyclopropyl(phenyl)acetate,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)C(c1ccccc1)C1CC1,C_{23}H_{26}F_{3}NO_{2},405.46,405.46,405.191564,405
47629,2-({1-[3-(Trifluoromethyl)phenyl]-2-propanyl}amino)ethyl 4-fluorobenzoate,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccc(F)cc1,C_{19}H_{19}F_{4}NO_{2},369.358,369.358,369.135192,369
47630,2-({1-[3-(Trifluoromethyl)phenyl]-2-propanyl}amino)ethyl salicylate,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1O,C_{19}H_{20}F_{3}NO_{3},367.367,367.367,367.139528,367
47631,2-({1-[3-(Trifluoromethyl)phenyl]-2-propanyl}amino)ethyl 4-isobutylbenzoate,CC(C)Cc1ccc(C(=O)OCCNC(C)Cc2cccc(C(F)(F)F)c2)cc1,C_{23}H_{28}F_{3}NO_{2},407.476,407.476,407.207214,407
47632,2-({1-[3-(Trifluoromethyl)phenyl]-2-propanyl}amino)ethyl 1-naphthoate,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1cccc2ccccc12,C_{23}H_{22}F_{3}NO_{2},401.428,401.428,401.160264,401
47633,2-({1-[3-(Trifluoromethyl)phenyl]-2-propanyl}amino)ethyl 2-naphthoate,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccc2ccccc2c1,C_{23}H_{22}F_{3}NO_{2},401.428,401.428,401.160264,401
47634,2-({1-[3-(Trifluoromethyl)phenyl]-2-propanyl}amino)ethyl 4-nitrobenzoate,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccc([N+](=O)[O-])cc1,C_{19}H_{19}F_{3}N_{2}O_{4},396.365,396.365,396.129692,396
47635,2-({1-[3-(Trifluoromethyl)phenyl]-2-propanyl}amino)ethyl phenylacetate,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)Cc1ccccc1,C_{20}H_{22}F_{3}NO_{2},365.395,365.395,365.160264,365
47636,2-({1-[3-(Trifluoromethyl)phenyl]-2-propanyl}amino)ethyl 2-phenylbutanoate,CCC(C(=O)OCCNC(C)Cc1cccc(C(F)(F)F)c1)c1ccccc1,C_{22}H_{26}F_{3}NO_{2},393.449,393.449,393.191564,393
47637,2-({1-[3-(Trifluoromethyl)phenyl]-2-propanyl}amino)ethyl propionate,CCC(=O)OCCNC(C)Cc1cccc(C(F)(F)F)c1,C_{15}H_{20}F_{3}NO_{2},303.324,303.324,303.144614,303
47638,2-({1-[3-(Trifluoromethyl)phenyl]-2-propanyl}amino)ethyl 4-methylbenzoate,Cc1ccc(C(=O)OCCNC(C)Cc2cccc(C(F)(F)F)c2)cc1,C_{20}H_{22}F_{3}NO_{2},365.395,365.395,365.160264,365
47639,2-({1-[3-(Trifluoromethyl)phenyl]-2-propanyl}amino)ethyl 3-(trifluoromethyl)benzoate,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1cccc(C(F)(F)F)c1,C_{20}H_{19}F_{6}NO_{2},419.365,419.365,419.131998,419
47640,"2-({1-[3-(Trifluoromethyl)phenyl]-2-propanyl}amino)ethyl 3,4,5-trimethoxybenzoate",COc1cc(C(=O)OCCNC(C)Cc2cccc(C(F)(F)F)c2)cc(OC)c1OC,C_{22}H_{26}F_{3}NO_{5},441.446,441.446,441.176308,441
47651,6-Oxo-6H-benzo[c]chromene-1-diazonium tetrafluoroborate,F[B-](F)(F)F.N#[N+]c1cccc2oc(=O)c3ccccc3c12,C_{13}H_{7}BF_{4}N_{2}O_{2},310.015,310.015,310.053671,310
47689,2-({1-[3-(Trifluoromethyl)phenyl]-2-propanyl}amino)ethyl 3-phenylpropanoate,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)CCc1ccccc1,C_{21}H_{24}F_{3}NO_{2},379.422,379.422,379.175914,379
47723,"1-(4-Fluorophenyl)-4-(1′H-spiro[1-benzofuran-3,4′-piperidin]-1′-yl)-1-butanone",O=C(CCCN1CCC2(CC1)COc1ccccc12)c1ccc(F)cc1,C_{22}H_{24}FNO_{2},353.437,353.437,353.179107,353
47724,"1′-[4-(4-Fluorophenyl)-4-oxobutyl]-7-methoxyspiro[1-benzofuran-3,4′-piperidinium] chloride",COc1cccc2c1OCC21CC[NH+](CCCC(=O)c2ccc(F)cc2)CC1.[Cl-],C_{23}H_{27}ClFNO_{3},419.921,419.921,419.16635,419
47725,"butyrophenone, 4′-fluoro-4-(7-methoxyspiro(benzofuran-3(2h),4′-piperidin)-1′-yl)",COc1cccc2c1OCC21CCN(CCCC(=O)c2ccc(F)cc2)CC1,C_{23}H_{26}FNO_{3},383.463,383.463,383.189672,383
47726,"1′-[4-(4-Fluorophenyl)-4-oxobutyl]-2-methoxyspiro[1-benzofuran-3,4′-piperidinium] hydrogen oxalate",COC1Oc2ccccc2C12CC[NH+](CCCC(=O)c1ccc(F)cc1)CC2.O=C([O-])C(=O)O,C_{25}H_{28}FNO_{7},473.497,473.497,473.18498,473
47727,"butyrophenone, 4′-fluoro-4-(2-methoxyspiro(benzofuran-3(2h),4′-piperidin)-1′-yl)",COC1Oc2ccccc2C12CCN(CCCC(=O)c1ccc(F)cc1)CC2,C_{23}H_{26}FNO_{3},383.463,383.463,383.189672,383
47728,1-(4-Fluorophenyl)-4-[4-(hydroxymethyl)-4-(2-hydroxyphenyl)-1-piperidinyl]-1-butanone,O=C(CCCN1CCC(CO)(c2ccccc2O)CC1)c1ccc(F)cc1,C_{22}H_{26}FNO_{3},371.452,371.452,371.189672,371
47729,1-(4-Fluorophenyl)-4-[4-(2-hydroxy-3-methoxyphenyl)-4-(hydroxymethyl)-1-piperidinyl]-1-butanone,COc1cccc(C2(CO)CCN(CCCC(=O)c3ccc(F)cc3)CC2)c1O,C_{23}H_{28}FNO_{4},401.478,401.478,401.200237,401
47780,N′-(3-Fluorobenzoyl)-1-naphthohydrazide,O=C(NNC(=O)c1cccc2ccccc12)c1cccc(F)c1,C_{18}H_{13}FN_{2}O_{2},308.312,308.312,308.096106,308
47781,N′-(4-Fluorobenzoyl)-1-naphthohydrazide,O=C(NNC(=O)c1cccc2ccccc12)c1ccc(F)cc1,C_{18}H_{13}FN_{2}O_{2},308.312,308.312,308.096106,308
47814,Haloperidol decanoate,CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,C_{31}H_{41}ClFNO_{3},530.121,530.121,529.2759,529
47873,"5-Ethyl-9-[4-(4-fluorophenyl)-4-oxobutyl]-1,3-dioxa-9-azoniaspiro[5.5]undecane chloride",CCC1COCOC12CC[NH+](CCCC(=O)c1ccc(F)cc1)CC2.[Cl-],C_{20}H_{29}ClFNO_{3},385.904,385.904,385.182,385
47874,"4-(5-Ethyl-1,3-dioxa-9-azaspiro[5.5]undec-9-yl)-1-(4-fluorophenyl)-1-butanone",CCC1COCOC12CCN(CCCC(=O)c1ccc(F)cc1)CC2,C_{20}H_{28}FNO_{3},349.446,349.446,349.205322,349
47875,"5-Ethyl-2-(3-fluorophenyl)-9-[4-(4-fluorophenyl)-4-oxobutyl]-1,3-dioxa-9-azoniaspiro[5.5]undecane chloride",CCC1COC(c2cccc(F)c2)OC12CC[NH+](CCCC(=O)c1ccc(F)cc1)CC2.[Cl-],C_{26}H_{32}ClF_{2}NO_{3},479.992,479.992,479.203878,479
47876,"4-[5-Ethyl-2-(3-fluorophenyl)-1,3-dioxa-9-azaspiro[5.5]undec-9-yl]-1-(4-fluorophenyl)-1-butanone",CCC1COC(c2cccc(F)c2)OC12CCN(CCCC(=O)c1ccc(F)cc1)CC2,C_{26}H_{31}F_{2}NO_{3},443.534,443.534,443.2272,443
47877,"2-(4-Chlorophenyl)-5-ethyl-9-[4-(4-fluorophenyl)-4-oxobutyl]-1,3-dioxa-9-azoniaspiro[5.5]undecane chloride",CCC1COC(c2ccc(Cl)cc2)OC12CC[NH+](CCCC(=O)c1ccc(F)cc1)CC2.[Cl-],C_{26}H_{32}Cl_{2}FNO_{3},496.444,496.444,495.174327,495
47878,"4-[2-(4-Chlorophenyl)-5-ethyl-1,3-dioxa-9-azaspiro[5.5]undec-9-yl]-1-(4-fluorophenyl)-1-butanone",CCC1COC(c2ccc(Cl)cc2)OC12CCN(CCCC(=O)c1ccc(F)cc1)CC2,C_{26}H_{31}ClFNO_{3},459.986,459.986,459.19765,459
47908,4-(Ethoxycarbonyl)-1-(2-fluoroethyl)-4-phenylpiperidinium chloride,CCOC(=O)C1(c2ccccc2)CC[NH+](CCF)CC1.[Cl-],C_{16}H_{23}ClFNO_{2},315.813,315.813,315.140135,315
47909,Ethyl 1-(2-fluoroethyl)-4-phenyl-4-piperidinecarboxylate,CCOC(=O)C1(c2ccccc2)CCN(CCF)CC1,C_{16}H_{22}FNO_{2},279.355,279.355,279.163457,279
48096,[1-(4-Fluorophenyl)ethyl]hydrazinium hydrogen oxalate,CC(N[NH3+])c1ccc(F)cc1.O=C([O-])C(=O)O,C_{10}H_{13}FN_{2}O_{4},244.222,244.222,244.085935,244
48119,Flupirtine,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,C_{15}H_{17}FN_{4}O_{2},304.325,304.325,304.133554,304
48199,"1-{2-[(4-Fluorophenyl)(phenyl)methoxy]ethyl}-4-methyl-1,4-diazepane",CN1CCCN(CCOC(c2ccccc2)c2ccc(F)cc2)CC1,C_{21}H_{27}FN_{2}O,342.458,342.458,342.210742,342
48235,"N-{4,7-Dimethoxy-6-[2-(1-piperidinyl)ethoxy]-1-benzofuran-5-yl}-2,2,2-trifluoroacetamide hydrochloride (1:1)",COc1c(NC(=O)C(F)(F)F)c(OCCN2CCCCC2)c(OC)c2occc12.Cl,C_{19}H_{24}ClF_{3}N_{2}O_{5},452.854,452.854,452.132584,452
48236,"N-{4,7-Dimethoxy-6-[2-(1-piperidinyl)ethoxy]-1-benzofuran-5-yl}-2,2,2-trifluoroacetamide",COc1c(NC(=O)C(F)(F)F)c(OCCN2CCCCC2)c(OC)c2occc12,C_{19}H_{23}F_{3}N_{2}O_{5},416.396,416.396,416.155906,416
48290,fluzinamide,CNC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,C_{12}H_{13}F_{3}N_{2}O_{2},274.242,274.242,274.092912,274
48293,N-(4′-Fluoro-4-biphenylyl)-N-hydroxyacetamide,CC(=O)N(O)c1ccc(-c2ccc(F)cc2)cc1,C_{14}H_{12}FNO_{2},245.253,245.253,245.085207,245
48341,"ethyl {2,5-dioxo-4-[3-(trifluoromethyl)benzyl]imidazolidin-1-yl}acetate",CCOC(=O)CN1C(=O)NC(Cc2cccc(C(F)(F)F)c2)C1=O,C_{15}H_{15}F_{3}N_{2}O_{4},344.289,344.289,344.098392,344
48457,Fluoroglycofen-ethyl,CCOC(=O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],C_{18}H_{13}ClF_{3}NO_{7},447.746,447.746,447.033264,447
48484,flordipine,CCOC(=O)C1=C(C)N(CCN2CCOCC2)C(C)=C(C(=O)OCC)C1c1ccccc1C(F)(F)F,C_{26}H_{33}F_{3}N_{2}O_{5},510.553,510.553,510.234157,510
48496,"N-(5,5-Dimethyl-2-oxotetrahydro-3-furanyl)-2,2,2-trifluoroacetamide",CC1(C)CC(NC(=O)C(F)(F)F)C(=O)O1,C_{8}H_{10}F_{3}NO_{3},225.166,225.166,225.061278,225
48502,"N-(5,5-Dimethyl-2-oxotetrahydro-3-furanyl)-4-fluorobenzamide",CC1(C)CC(NC(=O)c2ccc(F)cc2)C(=O)O1,C_{13}H_{14}FNO_{3},251.257,251.257,251.095772,251
48564,"N,N-Diethyl-2-[8-fluoro-5-(4-fluorophenyl)-2,3,4,5-tetrahydro-1H-1-benzazepin-1-yl]-2-oxoethanaminium hydrogen oxalate",CC[NH+](CC)CC(=O)N1CCCC(c2ccc(F)cc2)c2ccc(F)cc21.O=C([O-])C(=O)O,C_{24}H_{28}F_{2}N_{2}O_{5},462.493,462.493,462.196628,462
48565,"2-(Diethylamino)-1-[8-fluoro-5-(4-fluorophenyl)-2,3,4,5-tetrahydro-1H-1-benzazepin-1-yl]ethanone",CCN(CC)CC(=O)N1CCCC(c2ccc(F)cc2)c2ccc(F)cc21,C_{22}H_{26}F_{2}N_{2}O,372.459,372.459,372.20132,372
48566,"1-{2-[8-Fluoro-5-(4-fluorophenyl)-2,3,4,5-tetrahydro-1H-1-benzazepin-1-yl]-2-oxoethyl}pyrrolidinium hydrogen oxalate",O=C(C[NH+]1CCCC1)N1CCCC(c2ccc(F)cc2)c2ccc(F)cc21.O=C([O-])C(=O)O,C_{24}H_{26}F_{2}N_{2}O_{5},460.477,460.477,460.180978,460
48567,"1-[8-Fluoro-5-(4-fluorophenyl)-2,3,4,5-tetrahydro-1H-1-benzazepin-1-yl]-2-(1-pyrrolidinyl)ethanone",O=C(CN1CCCC1)N1CCCC(c2ccc(F)cc2)c2ccc(F)cc21,C_{22}H_{24}F_{2}N_{2}O,370.443,370.443,370.18567,370
48572,"1-[8-Fluoro-5-(4-fluorophenyl)-2,3,4,5-tetrahydro-1H-1-benzazepin-1-yl]-2-(4-methyl-1-piperazinyl)ethanone dihydrochloride",CN1CCN(CC(=O)N2CCCC(c3ccc(F)cc3)c3ccc(F)cc32)CC1.Cl.Cl,C_{23}H_{29}Cl_{2}F_{2}N_{3}O,472.401,472.401,471.165574,471
48573,"1-[8-Fluoro-5-(4-fluorophenyl)-2,3,4,5-tetrahydro-1H-1-benzazepin-1-yl]-2-(4-methyl-1-piperazinyl)ethanone",CN1CCN(CC(=O)N2CCCC(c3ccc(F)cc3)c3ccc(F)cc32)CC1,C_{23}H_{27}F_{2}N_{3}O,399.485,399.485,399.212219,399
48574,"1-[8-Fluoro-5-(4-fluorophenyl)-2,3,4,5-tetrahydro-1H-1-benzazepin-1-yl]-2-[4-(2-hydroxyethyl)-1-piperazinyl]ethanone dihydrochloride",Cl.Cl.O=C(CN1CCN(CCO)CC1)N1CCCC(c2ccc(F)cc2)c2ccc(F)cc21,C_{24}H_{31}Cl_{2}F_{2}N_{3}O_{2},502.427,502.427,501.176139,501
48575,"1-[8-Fluoro-5-(4-fluorophenyl)-2,3,4,5-tetrahydro-1H-1-benzazepin-1-yl]-2-[4-(2-hydroxyethyl)-1-piperazinyl]ethanone",O=C(CN1CCN(CCO)CC1)N1CCCC(c2ccc(F)cc2)c2ccc(F)cc21,C_{24}H_{29}F_{2}N_{3}O_{2},429.511,429.511,429.222784,429
48576,"2-(4-{2-[8-Fluoro-5-(4-fluorophenyl)-2,3,4,5-tetrahydro-1H-1-benzazepin-1-yl]-2-oxoethyl}-1-piperazinyl)ethyl propanoate dihydrochloride",CCC(=O)OCCN1CCN(CC(=O)N2CCCC(c3ccc(F)cc3)c3ccc(F)cc32)CC1.Cl.Cl,C_{27}H_{35}Cl_{2}F_{2}N_{3}O_{3},558.491,558.491,557.202354,557
48577,"2-(4-{2-[8-Fluoro-5-(4-fluorophenyl)-2,3,4,5-tetrahydro-1H-1-benzazepin-1-yl]-2-oxoethyl}-1-piperazinyl)ethyl propionate",CCC(=O)OCCN1CCN(CC(=O)N2CCCC(c3ccc(F)cc3)c3ccc(F)cc32)CC1,C_{27}H_{33}F_{2}N_{3}O_{3},485.575,485.575,485.248998,485
48580,"2-(4-{2-[8-Fluoro-5-(4-fluorophenyl)-2,3,4,5-tetrahydro-1H-1-benzazepin-1-yl]ethyl}-1-piperazinyl)ethanol dihydrochloride",Cl.Cl.OCCN1CCN(CCN2CCCC(c3ccc(F)cc3)c3ccc(F)cc32)CC1,C_{24}H_{33}Cl_{2}F_{2}N_{3}O,488.444,488.444,487.196874,487
48581,"2-(4-{2-[8-Fluoro-5-(4-fluorophenyl)-2,3,4,5-tetrahydro-1H-1-benzazepin-1-yl]ethyl}-1-piperazinyl)ethanol",OCCN1CCN(CCN2CCCC(c3ccc(F)cc3)c3ccc(F)cc32)CC1,C_{24}H_{31}F_{2}N_{3}O,415.528,415.528,415.243519,415
48681,"2-{[4-Chloro-3-(trifluoromethyl)phenyl]amino}-N,N-diethyl-2-oxoethanaminium chloride",CC[NH+](CC)CC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1.[Cl-],C_{13}H_{17}Cl_{2}F_{3}N_{2}O,345.186,345.186,344.067003,344
48682,"N-[4-Chloro-3-(trifluoromethyl)phenyl]-N~2~,N~2~-diethylglycinamide",CCN(CC)CC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,C_{13}H_{16}ClF_{3}N_{2}O,308.728,308.728,308.090325,308
48683,"2-{[2-Chloro-5-(trifluoromethyl)phenyl]amino}-N,N-diethyl-2-oxoethanaminium chloride",CC[NH+](CC)CC(=O)Nc1cc(C(F)(F)F)ccc1Cl.[Cl-],C_{13}H_{17}Cl_{2}F_{3}N_{2}O,345.186,345.186,344.067003,344
48684,"N-[2-Chloro-5-(trifluoromethyl)phenyl]-N~2~,N~2~-diethylglycinamide",CCN(CC)CC(=O)Nc1cc(C(F)(F)F)ccc1Cl,C_{13}H_{16}ClF_{3}N_{2}O,308.728,308.728,308.090325,308
48874,"N,N-Dimethyl-2-[11-oxo-8-(trifluoromethyl)-5,11-dihydro-10H-dibenzo[b,e][1,4]diazepin-10-yl]ethanaminium chloride",C[NH+](C)CCN1C(=O)c2ccccc2Nc2ccc(C(F)(F)F)cc21.[Cl-],C_{18}H_{19}ClF_{3}N_{3}O,385.814,385.814,385.116875,385
48965,1-(4-Fluoro-3-methylphenyl)urea,Cc1cc(NC(N)=O)ccc1F,C_{8}H_{9}FN_{2}O,168.171,168.171,168.069891,168
48983,"Methyl [3-(4-fluorophenyl)-2-oxo-2H-1,4-benzoxazin-6-yl]acetate",COC(=O)Cc1ccc2oc(=O)c(-c3ccc(F)cc3)nc2c1,C_{17}H_{12}FNO_{4},313.284,313.284,313.075036,313
